regionname,regiontype,regionlongitude,regionlatitude
17532,zip5,-76.291454,39.826835
17535,zip5,-76.043385,39.992218
17536,zip5,-76.067031,39.835917
17538,zip5,-76.416360,40.085062
17540,zip5,-76.187998,40.100760
17543,zip5,-76.290493,40.182219
17545,zip5,-76.439819,40.172339
17547,zip5,-76.584888,40.076305
17551,zip5,-76.377782,39.976254
17552,zip5,-76.506172,40.123426
17554,zip5,-76.427231,40.037907
17555,zip5,-75.969502,40.117331
17557,zip5,-76.069903,40.088840
17560,zip5,-76.230384,39.917382
17562,zip5,-76.095374,39.951172
17563,zip5,-76.182862,39.767893
17565,zip5,-76.324699,39.893762
17566,zip5,-76.148637,39.874756
17569,zip5,-76.089319,40.268106
17572,zip5,-76.152164,39.998810
17576,zip5,-76.191529,40.036111
17578,zip5,-76.178604,40.230918
17579,zip5,-76.179224,39.953508
17581,zip5,-76.050040,40.159390
17582,zip5,-76.438807,39.989273
17584,zip5,-76.257924,39.947949
17601,zip5,-76.320890,40.082261
17602,zip5,-76.249454,40.007640
17603,zip5,-76.360764,40.035942
17701,zip5,-77.029963,41.262423
17702,zip5,-77.063120,41.185432
17723,zip5,-77.479142,41.466571
17724,zip5,-76.897598,41.666576
17728,zip5,-77.059873,41.295044
17729,zip5,-77.746549,41.522654
17737,zip5,-76.671022,41.293051
17740,zip5,-77.257070,41.118736
17742,zip5,-76.595841,41.230495
17744,zip5,-77.161284,41.233478
17745,zip5,-77.446980,41.216109
17747,zip5,-77.330824,41.035752
17751,zip5,-77.485538,41.082932
17752,zip5,-76.918284,41.172290
17754,zip5,-76.876868,41.321177
17756,zip5,-76.741912,41.197346
17758,zip5,-76.498801,41.360633
17763,zip5,-76.942639,41.515710
17764,zip5,-77.774436,41.311502
17765,zip5,-76.912249,41.563528
17768,zip5,-76.746448,41.527677
17771,zip5,-76.989860,41.407518
17772,zip5,-76.716056,41.133110
17774,zip5,-76.533367,41.248111
17776,zip5,-77.348818,41.291336
17777,zip5,-76.842342,41.110291
17778,zip5,-77.946913,41.287468
17779,zip5,-77.340506,41.208235
17801,zip5,-76.770498,40.832182
17810,zip5,-77.030078,41.128622
17812,zip5,-77.249098,40.772270
17813,zip5,-77.177762,40.777574
17814,zip5,-76.350123,41.241376
17815,zip5,-76.473199,41.030297
17820,zip5,-76.400644,40.889765
17821,zip5,-76.650557,41.025062
17823,zip5,-76.775899,40.754780
17824,zip5,-76.543674,40.850454
17827,zip5,-76.944265,40.757294
17830,zip5,-76.767095,40.665870
17832,zip5,-76.464643,40.803569
17834,zip5,-76.470450,40.795617
17835,zip5,-77.227785,40.915261
17836,zip5,-76.602122,40.714793
17837,zip5,-76.982404,40.932206
17841,zip5,-77.374978,40.707663
17842,zip5,-77.018140,40.806026
17844,zip5,-77.061472,40.927026
17845,zip5,-77.230939,40.869737
17846,zip5,-76.502325,41.163783
17847,zip5,-76.815687,40.999051
17850,zip5,-76.854286,40.965383
17851,zip5,-76.435462,40.796032
17853,zip5,-77.004140,40.690371
17855,zip5,-76.973836,40.886902
17856,zip5,-76.959153,41.059755
17857,zip5,-76.759097,40.930235
17859,zip5,-76.331092,41.123287
17860,zip5,-76.640403,40.840271
17864,zip5,-76.915096,40.702556
17866,zip5,-76.557663,40.767602
17867,zip5,-76.731735,40.713563
17868,zip5,-76.647390,40.943063
17870,zip5,-76.911322,40.820900
17872,zip5,-76.496297,40.753263
17876,zip5,-76.823546,40.857837
17877,zip5,-76.670202,40.872798
17878,zip5,-76.352948,41.153276
17881,zip5,-76.649590,40.765374
17888,zip5,-76.373292,40.822871
17889,zip5,-76.878500,40.896016
17901,zip5,-76.269880,40.661371
17921,zip5,-76.354518,40.765059
17922,zip5,-76.127770,40.586559
17923,zip5,-76.329360,40.651991
17925,zip5,-76.028995,40.782401
17929,zip5,-76.194876,40.629990
17931,zip5,-76.217120,40.776756
17935,zip5,-76.280289,40.800070
17938,zip5,-76.509545,40.632205
17941,zip5,-76.606986,40.674268
17948,zip5,-76.138450,40.810822
17954,zip5,-76.259077,40.691894
17957,zip5,-76.498771,40.599186
17959,zip5,-76.136687,40.735591
17960,zip5,-75.953885,40.702297
17961,zip5,-76.062008,40.611715
17963,zip5,-76.398186,40.545880
17964,zip5,-76.523677,40.678615
17965,zip5,-76.166468,40.692493
17967,zip5,-76.204142,40.860090
17968,zip5,-76.613037,40.618420
17970,zip5,-76.221842,40.721286
17972,zip5,-76.200100,40.547951
17976,zip5,-76.184475,40.824017
17978,zip5,-76.642278,40.638343
17980,zip5,-76.532420,40.572349
17981,zip5,-76.396988,40.627418
17983,zip5,-76.554309,40.642478
17985,zip5,-76.242038,40.918797
18011,zip5,-75.642505,40.446266
18013,zip5,-75.162685,40.863295
18014,zip5,-75.418419,40.713152
18015,zip5,-75.369789,40.584205
18017,zip5,-75.389265,40.661547
18018,zip5,-75.394385,40.624643
18020,zip5,-75.334511,40.670341
18031,zip5,-75.665767,40.554607
18032,zip5,-75.468229,40.658355
18034,zip5,-75.393868,40.536397
18035,zip5,-75.540373,40.746762
18036,zip5,-75.382824,40.510044
18037,zip5,-75.549081,40.678995
18038,zip5,-75.482467,40.792714
18040,zip5,-75.224065,40.744981
18041,zip5,-75.510565,40.420461
18042,zip5,-75.223138,40.650281
18045,zip5,-75.280891,40.692536
18049,zip5,-75.499025,40.517015
18051,zip5,-75.664110,40.595902
18052,zip5,-75.502343,40.644640
18053,zip5,-75.715479,40.723667
18054,zip5,-75.446273,40.339302
18055,zip5,-75.300529,40.543984
18056,zip5,-75.559935,40.452460
18058,zip5,-75.474028,40.880778
18059,zip5,-75.539600,40.726846
18062,zip5,-75.586589,40.476985
18064,zip5,-75.306932,40.765109
18066,zip5,-75.750766,40.671032
18067,zip5,-75.478400,40.714337
18069,zip5,-75.621894,40.630642
18070,zip5,-75.541612,40.437288
18071,zip5,-75.587229,40.825074
18072,zip5,-75.255832,40.853547
18073,zip5,-75.480906,40.379134
18074,zip5,-75.512818,40.308378
18076,zip5,-75.485125,40.376504
18077,zip5,-75.237754,40.565870
18078,zip5,-75.625836,40.642906
18080,zip5,-75.619538,40.740901
18087,zip5,-75.593047,40.551367
18088,zip5,-75.544196,40.731766
18091,zip5,-75.326165,40.824326
18092,zip5,-75.517736,40.466224
18101,zip5,-75.468887,40.602551
18102,zip5,-75.478238,40.598060
18103,zip5,-75.481787,40.573862
18104,zip5,-75.543602,40.613232
18106,zip5,-75.591053,40.552859
18109,zip5,-75.430267,40.624366
18201,zip5,-75.979893,40.946293
18202,zip5,-76.007800,40.972403
18210,zip5,-75.564741,40.932655
18211,zip5,-75.817529,40.738277
18214,zip5,-76.096104,40.790455
18216,zip5,-75.919039,40.929779
18218,zip5,-75.914047,40.820852
18219,zip5,-76.058100,40.991830
18220,zip5,-76.058106,40.854135
18222,zip5,-75.986206,41.033961
18224,zip5,-75.852400,41.014150
18229,zip5,-75.715935,40.908016
18232,zip5,-75.883473,40.833330
18235,zip5,-75.693611,40.818450
18237,zip5,-76.027578,40.883178
18240,zip5,-75.868502,40.860251
18245,zip5,-75.972982,40.864215
18246,zip5,-76.163635,40.977788
18248,zip5,-76.111104,40.861997
18249,zip5,-76.082907,41.000307
18250,zip5,-75.845938,40.824177
18252,zip5,-75.962955,40.773744
18255,zip5,-75.840335,40.930647
18301,zip5,-75.195238,41.007517
18302,zip5,-75.099181,41.026480
18321,zip5,-75.294758,41.015530
18322,zip5,-75.407228,40.930434
18324,zip5,-75.011507,41.147108
18325,zip5,-75.223683,41.217613
18326,zip5,-75.254095,41.169073
18327,zip5,-75.147256,40.975473
18328,zip5,-74.998407,41.245581
18330,zip5,-75.467283,40.971974
18331,zip5,-75.436709,40.898803
18332,zip5,-75.263334,41.099473
18333,zip5,-75.509919,40.899537
18334,zip5,-75.450164,41.069477
18336,zip5,-74.729572,41.347667
18337,zip5,-74.886189,41.319310
18340,zip5,-74.776255,41.413813
18343,zip5,-75.103324,40.894526
18344,zip5,-75.347789,41.119888
18346,zip5,-75.411914,41.083284
18347,zip5,-75.559988,41.114728
18350,zip5,-75.455114,41.118070
18352,zip5,-75.333389,41.023332
18353,zip5,-75.361717,40.894330
18354,zip5,-75.325957,40.926593
18355,zip5,-75.345461,41.072195
18360,zip5,-75.299182,40.937185
18370,zip5,-75.355163,41.096985
18371,zip5,-74.934272,41.149629
18372,zip5,-75.339007,41.049531
18403,zip5,-75.532202,41.436339
18405,zip5,-75.109187,41.592663
18407,zip5,-75.553662,41.611464
18411,zip5,-75.729705,41.464895
18414,zip5,-75.732323,41.524795
18415,zip5,-75.130574,41.735134
18417,zip5,-75.179126,41.821546
18419,zip5,-75.759531,41.570865
18421,zip5,-75.474065,41.656144
18424,zip5,-75.512681,41.272811
18425,zip5,-75.035282,41.366526
18426,zip5,-75.233648,41.251382
18427,zip5,-75.341079,41.401243
18428,zip5,-75.152857,41.330024
18430,zip5,-75.516260,41.763465
18431,zip5,-75.232596,41.641952
18433,zip5,-75.577659,41.542297
18434,zip5,-75.549198,41.462112
18435,zip5,-75.057804,41.471871
18436,zip5,-75.423742,41.438608
18437,zip5,-75.299589,41.869887
18438,zip5,-75.246904,41.403351
18439,zip5,-75.361303,41.815509
18441,zip5,-75.638305,41.671018
18443,zip5,-75.105413,41.645282
18444,zip5,-75.549715,41.329536
18445,zip5,-75.348517,41.243125
18446,zip5,-75.769373,41.632240
18447,zip5,-75.596375,41.463037
18451,zip5,-75.213093,41.384274
18452,zip5,-75.588661,41.483595
18453,zip5,-75.376996,41.722510
18455,zip5,-75.379870,41.840649
18456,zip5,-75.324497,41.579946
18458,zip5,-74.908745,41.406624
18460,zip5,-75.373071,41.262913
18461,zip5,-75.324148,41.925339
18462,zip5,-75.435308,41.901569
18463,zip5,-75.391864,41.345666
18464,zip5,-75.191735,41.368568
18465,zip5,-75.549305,41.834381
18466,zip5,-75.453103,41.181939
18469,zip5,-75.153187,41.667357
18470,zip5,-75.558408,41.720011
18472,zip5,-75.407027,41.580446
18503,zip5,-75.667695,41.408880
18504,zip5,-75.694521,41.391446
18505,zip5,-75.642022,41.385739
18507,zip5,-75.672664,41.355963
18508,zip5,-75.653595,41.447767
18509,zip5,-75.642940,41.417881
18510,zip5,-75.634992,41.404349
18512,zip5,-75.587759,41.421551
18517,zip5,-75.716825,41.396923
18518,zip5,-75.741058,41.372778
18519,zip5,-75.631138,41.457902
18603,zip5,-76.262213,41.083511
18610,zip5,-75.509881,41.049081
18612,zip5,-75.949705,41.359607
18614,zip5,-76.412876,41.521474
18615,zip5,-75.848376,41.480955
18616,zip5,-76.595056,41.512225
18617,zip5,-76.080577,41.179920
18618,zip5,-76.053858,41.352647
18619,zip5,-76.706485,41.425141
18621,zip5,-76.082083,41.250752
18622,zip5,-76.193054,41.190369
18623,zip5,-76.119781,41.613093
18624,zip5,-75.655886,41.060817
18628,zip5,-76.291199,41.452213
18629,zip5,-76.166001,41.474345
18630,zip5,-76.018659,41.582960
18631,zip5,-76.291730,41.032516
18632,zip5,-76.382123,41.464297
18634,zip5,-76.033201,41.184639
18635,zip5,-76.225359,41.028512
18636,zip5,-76.071379,41.424783
18640,zip5,-75.745292,41.288419
18641,zip5,-75.733738,41.331618
18642,zip5,-75.773143,41.352375
18643,zip5,-75.840551,41.375098
18644,zip5,-75.873086,41.351452
18651,zip5,-75.962351,41.244315
18655,zip5,-76.201088,41.165735
18656,zip5,-76.161300,41.321787
18657,zip5,-75.951416,41.465849
18660,zip5,-76.083888,41.086528
18661,zip5,-75.736286,41.011315
18701,zip5,-75.885158,41.243676
18702,zip5,-75.787249,41.227017
18704,zip5,-75.901156,41.266650
18705,zip5,-75.839648,41.252679
18706,zip5,-75.906042,41.204446
18707,zip5,-75.952122,41.125672
18708,zip5,-75.983292,41.279526
18709,zip5,-75.895411,41.285731
18801,zip5,-75.906981,41.834653
18810,zip5,-76.386816,41.919260
18812,zip5,-75.925823,41.943848
18817,zip5,-76.613876,41.859025
18818,zip5,-76.041447,41.914973
18821,zip5,-75.707700,41.978742
18822,zip5,-75.812700,41.962579
18823,zip5,-75.683956,41.773358
18824,zip5,-75.803068,41.681571
18825,zip5,-75.606390,41.865870
18826,zip5,-75.771111,41.767770
18828,zip5,-76.051443,41.783227
18829,zip5,-76.176734,41.844126
18830,zip5,-76.101982,41.956453
18831,zip5,-76.526635,41.888968
18832,zip5,-76.536425,41.699415
18833,zip5,-76.528500,41.615553
18834,zip5,-75.716611,41.862089
18837,zip5,-76.296190,41.872261
18840,zip5,-76.416900,41.976882
18842,zip5,-75.606121,41.758834
18844,zip5,-75.895894,41.707209
18845,zip5,-76.167739,41.772341
18846,zip5,-76.278815,41.593257
18847,zip5,-75.547044,41.944458
18848,zip5,-76.460226,41.762203
18850,zip5,-76.433719,41.833843
18851,zip5,-76.200100,41.944671
18853,zip5,-76.265831,41.741550
18854,zip5,-76.366719,41.784140
18901,zip5,-75.147819,40.309368
18902,zip5,-75.108594,40.344435
18913,zip5,-75.044124,40.381967
18914,zip5,-75.205210,40.281250
18915,zip5,-75.257664,40.262356
18917,zip5,-75.198832,40.371313
18920,zip5,-75.101159,40.476860
18923,zip5,-75.170691,40.343445
18925,zip5,-75.053194,40.259515
18927,zip5,-75.254880,40.319085
18929,zip5,-75.076601,40.257328
18930,zip5,-75.224606,40.529245
18932,zip5,-75.255579,40.294372
18933,zip5,-75.034311,40.376157
18934,zip5,-75.061425,40.352245
18936,zip5,-75.227976,40.213818
18938,zip5,-75.002200,40.352804
18940,zip5,-74.956336,40.261970
18942,zip5,-75.160581,40.465528
18944,zip5,-75.231899,40.391974
18947,zip5,-75.117624,40.380882
18951,zip5,-75.323708,40.442539
18954,zip5,-75.000782,40.223695
18955,zip5,-75.314455,40.495974
18960,zip5,-75.317401,40.375214
18964,zip5,-75.328311,40.299566
18966,zip5,-75.005632,40.183526
18969,zip5,-75.369933,40.324962
18972,zip5,-75.124669,40.536027
18974,zip5,-75.073115,40.204855
18976,zip5,-75.144388,40.247685
18977,zip5,-74.877950,40.282451
19001,zip5,-75.125650,40.118620
19002,zip5,-75.215985,40.178066
19003,zip5,-75.300223,40.002598
19004,zip5,-75.226524,40.012986
19006,zip5,-75.057411,40.134758
19007,zip5,-74.843689,40.110245
19008,zip5,-75.364509,39.953315
19010,zip5,-75.333330,40.019030
19012,zip5,-75.104785,40.060163
19013,zip5,-75.381895,39.839443
19014,zip5,-75.430886,39.854312
19015,zip5,-75.390733,39.867379
19018,zip5,-75.294394,39.925246
19020,zip5,-74.941577,40.108174
19021,zip5,-74.892522,40.091577
19022,zip5,-75.334945,39.862255
19023,zip5,-75.269226,39.919681
19025,zip5,-75.160653,40.144658
19026,zip5,-75.306217,39.950566
19027,zip5,-75.125118,40.070185
19029,zip5,-75.281811,39.860633
19030,zip5,-74.826675,40.190788
19031,zip5,-75.215907,40.111465
19032,zip5,-75.276328,39.890526
19033,zip5,-75.327301,39.891448
19034,zip5,-75.206355,40.135300
19035,zip5,-75.280937,40.046051
19036,zip5,-75.292722,39.904805
19038,zip5,-75.177394,40.094361
19040,zip5,-75.105981,40.174090
19041,zip5,-75.317905,40.004506
19043,zip5,-75.307361,39.901719
19044,zip5,-75.148745,40.188978
19046,zip5,-75.107849,40.104927
19047,zip5,-74.890995,40.135307
19050,zip5,-75.262353,39.938070
19053,zip5,-74.973466,40.147901
19054,zip5,-74.822186,40.169043
19055,zip5,-74.836831,40.148501
19056,zip5,-74.883441,40.152563
19057,zip5,-74.845125,40.132038
19061,zip5,-75.466471,39.845880
19063,zip5,-75.422430,39.918801
19064,zip5,-75.342975,39.935988
19066,zip5,-75.249012,40.003907
19067,zip5,-74.810888,40.167395
19070,zip5,-75.325581,39.906761
19072,zip5,-75.258597,40.023211
19073,zip5,-75.436283,39.978695
19074,zip5,-75.296414,39.885945
19075,zip5,-75.187372,40.111750
19076,zip5,-75.307316,39.885943
19078,zip5,-75.322603,39.874399
19079,zip5,-75.266518,39.902740
19081,zip5,-75.346966,39.898516
19082,zip5,-75.272434,39.960730
19083,zip5,-75.312698,39.976330
19085,zip5,-75.348748,40.037870
19086,zip5,-75.370287,39.890493
19087,zip5,-75.403468,40.052945
19090,zip5,-75.121282,40.147542
19094,zip5,-75.346517,39.873806
19095,zip5,-75.151628,40.085718
19096,zip5,-75.271335,39.994972
19102,zip5,-75.165214,39.948655
19103,zip5,-75.176335,39.953324
19104,zip5,-75.197150,39.959790
19106,zip5,-75.146387,39.950471
19107,zip5,-75.158745,39.951967
19111,zip5,-75.079715,40.060807
19112,zip5,-75.168134,39.892114
19113,zip5,-75.274916,39.868361
19114,zip5,-75.006569,40.071573
19115,zip5,-75.045863,40.096221
19116,zip5,-75.014144,40.116718
19118,zip5,-75.214980,40.069505
19119,zip5,-75.189469,40.055845
19120,zip5,-75.117491,40.033210
19121,zip5,-75.181289,39.981901
19122,zip5,-75.145784,39.977565
19123,zip5,-75.144753,39.963818
19124,zip5,-75.094261,40.017843
19125,zip5,-75.123655,39.977778
19126,zip5,-75.136144,40.055407
19127,zip5,-75.228397,40.030157
19128,zip5,-75.229979,40.055605
19129,zip5,-75.186628,40.014856
19130,zip5,-75.176709,39.966050
19131,zip5,-75.221153,39.986123
19132,zip5,-75.172407,39.996812
19133,zip5,-75.141498,39.992262
19134,zip5,-75.100226,39.976243
19135,zip5,-75.049096,40.022776
19136,zip5,-75.018838,40.040997
19137,zip5,-75.077585,39.994066
19138,zip5,-75.161424,40.053557
19139,zip5,-75.234887,39.961446
19140,zip5,-75.146265,40.012836
19141,zip5,-75.147025,40.037810
19142,zip5,-75.233558,39.924632
19143,zip5,-75.228169,39.942820
19144,zip5,-75.179835,40.036141
19145,zip5,-75.191842,39.914598
19146,zip5,-75.185453,39.939436
19147,zip5,-75.153892,39.936372
19148,zip5,-75.153483,39.912041
19149,zip5,-75.068379,40.037660
19150,zip5,-75.171249,40.072269
19151,zip5,-75.258771,39.978346
19152,zip5,-75.045467,40.061550
19153,zip5,-75.239906,39.887967
19154,zip5,-74.985726,40.095130
19301,zip5,-75.485458,40.029804
19310,zip5,-75.958324,39.889452
19311,zip5,-75.764009,39.819256
19312,zip5,-75.455506,40.031737
19317,zip5,-75.593973,39.859950
19319,zip5,-75.520283,39.927354
19320,zip5,-75.827158,39.970581
19330,zip5,-75.925456,39.880211
19333,zip5,-75.423604,40.038545
19335,zip5,-75.720932,40.025304
19341,zip5,-75.637373,40.040214
19342,zip5,-75.493411,39.907004
19343,zip5,-75.757443,40.102135
19344,zip5,-75.873689,40.093040
19348,zip5,-75.716164,39.863899
19350,zip5,-75.800228,39.756773
19352,zip5,-75.887764,39.734351
19355,zip5,-75.533125,40.043419
19362,zip5,-76.054553,39.755858
19363,zip5,-75.979363,39.796066
19365,zip5,-75.924000,39.929553
19372,zip5,-75.759762,39.999557
19373,zip5,-75.534239,39.912489
19374,zip5,-75.756252,39.824908
19380,zip5,-75.611941,39.989294
19382,zip5,-75.615524,39.876507
19383,zip5,-75.609210,39.937600
19390,zip5,-75.846730,39.821501
19401,zip5,-75.331640,40.126271
19403,zip5,-75.377485,40.145872
19405,zip5,-75.341617,40.104462
19406,zip5,-75.394267,40.099153
19422,zip5,-75.279627,40.159325
19425,zip5,-75.640733,40.099046
19426,zip5,-75.426594,40.190681
19428,zip5,-75.307607,40.085214
19435,zip5,-75.556803,40.322674
19436,zip5,-75.245957,40.199664
19438,zip5,-75.403847,40.236512
19440,zip5,-75.295488,40.284355
19444,zip5,-75.254105,40.082402
19446,zip5,-75.293267,40.215317
19453,zip5,-75.500413,40.136037
19454,zip5,-75.241267,40.223795
19460,zip5,-75.521420,40.124834
19462,zip5,-75.275553,40.111045
19464,zip5,-75.615556,40.257220
19465,zip5,-75.671020,40.202397
19468,zip5,-75.535448,40.209905
19473,zip5,-75.481439,40.251961
19475,zip5,-75.606215,40.175798
19477,zip5,-75.231828,40.182925
19492,zip5,-75.495578,40.281311
19501,zip5,-76.060366,40.243578
19503,zip5,-75.586992,40.400498
19504,zip5,-75.597150,40.412574
19505,zip5,-75.621248,40.361301
19506,zip5,-76.121620,40.462866
19507,zip5,-76.306777,40.469647
19508,zip5,-75.823432,40.243631
19510,zip5,-75.879411,40.445455
19512,zip5,-75.682305,40.349388
19518,zip5,-75.741768,40.238401
19520,zip5,-75.797513,40.158847
19522,zip5,-75.810387,40.447611
19525,zip5,-75.583757,40.275000
19526,zip5,-75.986272,40.574112
19529,zip5,-75.861468,40.642535
19530,zip5,-75.781230,40.542657
19533,zip5,-75.988535,40.397614
19534,zip5,-75.863857,40.575883
19539,zip5,-75.686614,40.455028
19540,zip5,-75.974295,40.243116
19541,zip5,-76.031159,40.471146
19543,zip5,-75.897416,40.169145
19547,zip5,-75.774367,40.366436
19549,zip5,-76.026420,40.582968
19551,zip5,-76.128396,40.323196
19555,zip5,-75.947377,40.492779
19560,zip5,-75.883612,40.405524
19562,zip5,-75.697300,40.500160
19565,zip5,-76.088314,40.331601
19567,zip5,-76.208465,40.390424
19601,zip5,-75.941144,40.351052
19602,zip5,-75.916718,40.323412
